season,conference,adj_off_eff,adj_def_eff,adj_tempo,eff_diff
2019,SB,99.7402,104.679,70.2784,-4.9388000000000005
2024,Horz,103.897,108.979,63.5712,-5.081999999999994
2019,BW,101.027,106.022,71.4048,-4.9950000000000045
2019,BSky,101.315,106.372,70.9685,-5.057000000000002
2024,BSth,107.349,112.267,63.4324,-4.917999999999992
2016,OVC,104.005,109.104,69.3154,-5.099000000000004
2021,Ivy,100.268,104.965,69.4685,-4.697000000000003
2021,SC,103.945,108.753,74.5068,-4.808000000000007
2015,Slnd,107.72,111.551,67.3048,-3.831000000000003
2015,Slnd,112.689,116.037,72.7506,-3.348000000000013
2019,WAC,102.465,107.629,65.2933,-5.1640000000000015
2021,Horz,102.206,106.242,70.0811,-4.036000000000001
2021,SB,103.023,107.872,66.9086,-4.849000000000004
2023,SC,108.824,113.781,65.1435,-4.957000000000008
2025,BW,103.121,107.84,65.8452,-4.719000000000008
2015,Slnd,99.645,104.97,62.1247,-5.325000000000003
2024,Amer,106.62,111.615,65.7562,-4.99499999999999
2025,WAC,107.29,112.312,67.5269,-5.021999999999991
2016,WCC,103.314,108.522,67.4954,-5.208000000000013
2016,SC,102.853,107.741,67.9705,-4.888000000000005
2017,MWC,104.144,109.587,66.9261,-5.442999999999998
2021,Ivy,101.404,106.165,67.1275,-4.76100000000001
2018,A10,102.424,107.583,69.0072,-5.158999999999992
2019,MVC,99.2866,104.656,69.3429,-5.369399999999999
2015,BSky,107.105,112.662,67.2396,-5.557000000000002
2023,ASun,100.278,105.682,61.1699,-5.403999999999996
2023,ASun,102.249,107.447,65.7085,-5.1980000000000075
2015,SB,93.0694,98.6319,61.0017,-5.5625
2024,AE,97.3015,102.389,65.378,-5.0874999999999915
2016,BSth,104.17,109.047,65.7466,-4.876999999999995
2016,MAAC,96.6852,101.444,64.4671,-4.758800000000008
2016,SC,103.206,108.125,67.5106,-4.918999999999997
2018,CUSA,98.312,104.495,68.9895,-6.183000000000007
2018,SB,97.2027,102.508,70.2931,-5.305300000000003
2023,CAA,102.539,108.08,67.1632,-5.540999999999997
2021,Horz,104.217,108.447,69.9565,-4.230000000000004
2017,CAA,98.8649,104.038,63.88,-5.173099999999991
2018,AE,96.9809,102.508,68.3283,-5.52709999999999
2025,Horz,102.582,108.279,66.0673,-5.697000000000003
2025,A10,103.712,108.324,68.5505,-4.611999999999995
2016,MVC,99.931,105.693,68.8639,-5.7620000000000005
2022,P12,105.564,110.835,66.5016,-5.271000000000001
2024,Ivy,106.766,111.982,68.4642,-5.215999999999994
2021,MAAC,90.5,95.5233,66.9921,-5.023300000000006
2017,A10,101.892,107.088,69.952,-5.195999999999998
2020,WCC,,,,
2016,MAAC,99.3348,104.177,64.2917,-4.842200000000005
2022,MEAC,100.361,105.798,70.2939,-5.436999999999998
2024,BW,100.217,105.366,66.3316,-5.149000000000001
2024,BW,100.217,105.413,72.519,-5.195999999999998
2019,A10,99.8274,104.99,68.7618,-5.162599999999998
2024,Slnd,104.701,109.637,66.1329,-4.936000000000007
2016,ACC,94.8508,100.9,66.6479,-6.049199999999999
2016,A10,96.5068,102.461,69.0486,-5.9542
2022,NEC,99.8986,105.479,72.2798,-5.580399999999997
2024,MAC,102.435,107.894,67.4836,-5.459000000000003
2017,BW,104.576,110.169,69.4599,-5.5930000000000035
2020,Sum,,,,
2020,Horz,,,,
2024,MWC,103.582,108.885,65.5172,-5.3030000000000115
2015,MAC,102.838,107.892,66.2235,-5.054000000000002
2024,SB,101.457,106.849,70.3445,-5.39200000000001
2024,Sum,105.442,110.723,66.5924,-5.281000000000006
2025,SWAC,98.939,104.625,68.4837,-5.686000000000007
2025,CAA,107.279,112.588,71.2244,-5.3089999999999975
2016,CUSA,102.822,108.785,65.2363,-5.962999999999994
2018,Pat,98.9341,104.696,65.361,-5.761899999999997
2023,Horz,99.1854,104.691,66.3587,-5.505600000000001
2023,SC,103.057,108.439,67.4386,-5.381999999999991
2015,SC,101.367,107.091,65.4704,-5.7239999999999895
2025,BSth,104.474,109.864,64.1134,-5.390000000000001
2015,SB,103.694,109.623,63.9953,-5.929000000000002
2022,Horz,105.58,110.622,64.6442,-5.042000000000002
2017,Slnd,103.238,108.82,67.8791,-5.581999999999994
2023,OVC,100.409,106.998,63.2537,-6.588999999999999
2015,OVC,102.06,108.119,65.4427,-6.0589999999999975
2019,Sum,100.34,106.044,66.7774,-5.7039999999999935
2024,ASun,107.156,112.591,67.0465,-5.434999999999988
2025,Slnd,104.708,110.909,70.3821,-6.201000000000008
2025,CAA,109.33,114.909,70.324,-5.579000000000008
2016,WCC,100.313,106.007,66.4425,-5.694000000000003
2022,CUSA,101.459,107.136,72.1975,-5.6769999999999925
2022,Horz,98.7117,103.932,68.2491,-5.220300000000009
2018,MWC,102.992,108.542,69.5997,-5.549999999999997
2018,BSky,103.631,109.099,68.1327,-5.4680000000000035
2021,MEAC,99.816,104.937,72.1947,-5.120999999999995
2021,NEC,101.177,105.774,65.847,-4.596999999999994
2024,ASun,103.347,108.813,63.7474,-5.466000000000008
2016,MAC,100.627,106.338,68.255,-5.7109999999999985
2016,SWAC,100.906,106.217,68.9507,-5.310999999999993
2024,AE,105.294,111.008,72.9596,-5.713999999999999
2018,ACC,99.245,104.848,65.0871,-5.602999999999994
2018,SB,100.13,105.812,62.6584,-5.682000000000002
2017,Pat,98.6523,105.964,65.4597,-7.311700000000002
2023,BSky,102.976,108.559,72.3999,-5.582999999999998
2019,AE,95.9118,101.662,64.8239,-5.750200000000007
2025,MAC,112.01,118.138,67.9347,-6.128
2024,SB,101.346,106.973,67.9283,-5.626999999999995
2024,WAC,105.817,111.999,69.5107,-6.182000000000002
2022,MAAC,97.9129,104.48,66.2108,-6.567100000000011
2015,NEC,103.609,109.506,62.8386,-5.897000000000006
2016,Sum,100.956,106.804,67.7137,-5.847999999999999
2020,BW,,,,
2024,ASun,108.985,113.724,64.2772,-4.739000000000004
2025,A10,106.39,111.663,69.4518,-5.272999999999996
2017,OVC,103.254,109.249,68.4542,-5.99499999999999
2016,Pat,102.398,108.673,69.5708,-6.275000000000006
2016,Ivy,99.0809,105.24,67.4478,-6.159099999999995
2016,AE,99.545,106.671,67.1261,-7.126000000000005
2016,BW,99.834,105.748,67.0406,-5.9140000000000015
2020,NEC,,,,
2019,Pat,104.124,110.052,66.1325,-5.9280000000000115
2022,SC,101.278,107.423,70.379,-6.144999999999996
2022,AE,103.999,110.144,68.209,-6.14500000000001
2018,Ivy,107.532,113.676,69.9189,-6.1440000000000055
2018,CAA,101.513,107.715,67.8118,-6.201999999999998
2018,SB,101.107,106.609,65.8847,-5.501999999999995
2017,MAC,111.557,117.582,75.2279,-6.0249999999999915
2023,Horz,100.778,106.602,69.1275,-5.823999999999998
2025,Sum,100.371,106.256,64.4544,-5.885000000000005
2024,AE,100.006,105.86,71.3032,-5.853999999999999
2019,Slnd,99.2469,105.148,65.094,-5.9011
2016,BSth,100.554,106.115,69.0079,-5.560999999999993
2021,CAA,97.1962,102.737,66.8263,-5.54079999999999
2022,BSth,98.4269,104.991,66.3768,-6.564099999999996
2018,MAC,102.363,108.678,70.0539,-6.314999999999998
2018,CUSA,95.8007,102.805,69.2321,-7.004300000000001
2019,Horz,106.062,112.521,68.4247,-6.459000000000003
2021,MAAC,98.9163,104.778,74.4787,-5.861699999999999
2021,BSky,98.2474,105.589,68.1452,-7.3416
2020,WAC,,,,
2023,WAC,99.903,105.993,65.9164,-6.089999999999989
2017,CUSA,102.934,109.143,65.7355,-6.209000000000003
2017,Pat,98.3817,104.817,71.2619,-6.435299999999998
2024,BW,101.211,107.079,64.724,-5.867999999999995
2025,MVC,100.995,107.397,63.7916,-6.402000000000001
2017,Slnd,97.8183,103.855,67.0435,-6.03670000000001
2023,OVC,100.064,106.275,69.2367,-6.211000000000013
2015,NEC,102.906,109.132,68.2226,-6.225999999999999
2015,BSth,101.639,108.299,67.5716,-6.660000000000011
2021,A10,101.864,107.309,68.1441,-5.444999999999993
2020,Slnd,,,,
2018,Pat,106.033,112.266,70.7583,-6.233000000000004
2018,WCC,107.878,113.356,66.9001,-5.477999999999994
2019,OVC,99.2452,105.819,76.4418,-6.573800000000006
2017,Ivy,100.985,107.18,68.7622,-6.195000000000007
2019,MAAC,104.362,110.337,66.6853,-5.9750000000000085
2024,MAAC,102.53,108.527,69.0068,-5.997
2017,Slnd,97.2179,103.464,69.9373,-6.246099999999998
2017,Slnd,96.731,102.223,66.3493,-5.492000000000004
2024,MWC,105.868,111.786,65.6947,-5.918000000000006
2018,MWC,100.858,106.982,65.9345,-6.123999999999995
2021,WAC,103.757,110.934,70.833,-7.1769999999999925
2020,OVC,,,,
2018,Sum,106.436,112.348,65.2579,-5.911999999999992
2015,Pat,105.87,112.282,63.8835,-6.411999999999992
2019,BSky,100.902,107.476,67.6217,-6.573999999999998
2021,BW,101.177,108.233,70.0459,-7.055999999999997
2021,AE,99.7252,105.674,69.3434,-5.948800000000006
2020,MAC,,,,
2019,A10,102.762,108.921,67.1637,-6.159000000000006
2025,MAAC,108.456,114.347,67.4431,-5.890999999999991
2017,Sum,104.389,110.691,68.9747,-6.302000000000007
2024,CAA,105.289,111.527,65.6853,-6.2379999999999995
2025,Sum,109.256,115.401,74.5849,-6.144999999999996
2025,AE,99.1487,105.396,62.3564,-6.247299999999996
2016,MAAC,108.107,113.915,67.4669,-5.808000000000007
2024,BSky,99.6982,105.634,69.2232,-5.9358
2021,CAA,102.32,108.117,63.8445,-5.797000000000011
2018,NEC,104.158,110.233,64.6683,-6.075000000000003
2023,WAC,103.942,110.334,72.6998,-6.39200000000001
2025,MAAC,100.145,106.815,67.3584,-6.670000000000002
2024,ASun,105.847,111.944,67.7564,-6.097000000000008
2025,AE,108.598,114.881,68.5442,-6.283000000000001
2023,SWAC,102.072,108.246,67.2967,-6.173999999999992
2022,AE,103.121,109.613,62.1765,-6.492000000000004
2022,OVC,104.546,110.557,71.6853,-6.010999999999996
2018,BSky,103.429,109.586,71.4336,-6.1569999999999965
2017,CUSA,103.102,109.384,72.6471,-6.2819999999999965
2017,Horz,100.926,107.859,71.646,-6.932999999999993
2023,SC,101.232,107.524,65.8108,-6.292000000000002
2020,Horz,,,,
2023,BSth,108.581,115.18,66.9096,-6.599000000000004
2015,WCC,103.048,108.465,61.2,-5.417000000000002
2016,BW,100.615,107.075,70.3584,-6.460000000000008
2016,Amer,97.9789,104.576,66.6528,-6.5970999999999975
2023,Pat,102.988,109.896,68.5704,-6.908000000000001
2021,CUSA,97.1924,103.547,62.9761,-6.354599999999991
2022,NEC,96.2405,102.769,63.2161,-6.528500000000008
2020,ASun,,,,
2018,BSth,100.358,107.015,65.8417,-6.6569999999999965
2015,WAC,99.0589,105.72,60.2576,-6.661100000000005
2021,ASun,100.996,108.347,68.7398,-7.350999999999999
2015,Pat,100.693,107.394,63.3823,-6.701000000000008
2023,BSky,102.3,108.576,65.2806,-6.275999999999996
2017,BSky,102.977,109.695,69.183,-6.717999999999989
2023,MAC,100.9,107.227,69.2141,-6.326999999999998
2018,CUSA,97.9258,105.132,67.6466,-7.20620000000001
2025,SWAC,100.303,106.913,68.259,-6.609999999999999
2015,Horz,98.4787,105.08,62.8111,-6.601299999999995
2017,BSky,104.183,111.0,72.5309,-6.816999999999993
2019,WAC,100.91,107.048,66.1745,-6.138000000000005
2016,SWAC,94.7581,101.688,67.6159,-6.9299000000000035
2016,BW,93.5265,100.057,65.9154,-6.5305000000000035
2022,CAA,99.8212,107.16,65.6889,-7.338799999999992
2022,BSky,100.502,106.943,65.1596,-6.4410000000000025
2020,A10,,,,
2017,Horz,96.3652,103.174,65.3167,-6.808800000000005
2025,BW,106.332,112.374,65.9807,-6.042000000000002
2021,NEC,95.4181,100.428,62.172,-5.009900000000002
2021,AE,94.7316,100.927,66.7497,-6.1954000000000065
2023,MEAC,94.3459,101.059,69.7055,-6.713099999999997
2023,AE,105.401,112.438,67.7164,-7.037000000000006
2024,MEAC,104.94,111.591,66.5249,-6.650999999999996
2025,A10,103.026,109.049,63.7064,-6.02300000000001
2022,Slnd,96.9771,103.288,68.9287,-6.310900000000004
2018,WAC,97.8823,104.201,65.3109,-6.318699999999993
2023,MAAC,101.808,108.486,67.7261,-6.677999999999997
2021,SWAC,94.0805,101.402,69.4664,-7.3215
2018,SWAC,105.281,112.94,71.5742,-7.658999999999992
2015,CUSA,98.0902,104.478,65.2216,-6.387799999999999
2015,WAC,98.0797,106.438,61.3811,-8.3583
2017,Amer,102.591,109.017,70.2938,-6.426000000000002
2022,Sum,101.433,106.905,70.442,-5.471999999999994
2020,AE,,,,
2020,Pat,,,,
2022,AE,96.3247,103.184,67.3295,-6.85929999999999
2020,CAA,,,,
2025,PL,102.054,108.032,63.4753,-5.977999999999994
2015,ASun,103.748,110.228,63.3112,-6.47999999999999
2024,Amer,107.009,113.654,70.4395,-6.644999999999996
2019,P12,102.893,110.098,66.4324,-7.204999999999998
2022,Amer,91.0202,97.9035,64.9011,-6.883299999999991
2020,ASun,,,,
2021,ASun,100.473,107.58,66.3837,-7.106999999999999
2019,Pat,100.928,107.731,63.4373,-6.802999999999997
2019,NEC,104.035,110.74,71.8237,-6.704999999999998
2017,SB,98.775,105.154,69.7147,-6.378999999999991
2022,AE,104.135,111.136,68.1192,-7.000999999999991
2020,A10,,,,
2020,MWC,,,,
2021,SB,98.1104,105.088,67.2752,-6.977599999999995
2015,OVC,96.981,104.557,66.1565,-7.576000000000008
2015,OVC,103.594,110.849,65.966,-7.25500000000001
2017,ASun,105.281,111.214,67.9882,-5.932999999999993
2016,MWC,98.85,105.884,66.8821,-7.034000000000006
2021,AE,97.296,103.799,69.895,-6.503
2019,Pat,96.119,102.972,69.5942,-6.852999999999994
2017,SB,98.3263,104.927,63.1728,-6.600700000000003
2025,SB,102.61,109.599,69.3846,-6.989000000000004
2024,MAC,99.7822,106.613,67.3166,-6.830799999999996
2024,SC,102.975,110.026,65.4045,-7.051000000000002
2016,Slnd,101.839,108.889,67.1401,-7.049999999999997
2021,SC,99.8518,106.581,70.8075,-6.729200000000006
2023,A10,102.044,109.084,66.1872,-7.040000000000006
2025,BSky,104.237,110.771,66.8416,-6.534000000000006
2017,WCC,99.6109,106.283,66.3943,-6.6721
2017,MWC,98.1489,105.407,68.2244,-7.258099999999999
2017,NEC,100.931,108.063,62.7916,-7.132000000000005
2025,BW,97.1004,103.599,66.9162,-6.49860000000001
2024,WCC,100.479,107.54,71.0131,-7.061000000000007
2021,BSth,97.6936,104.385,63.7509,-6.691400000000002
2020,AE,,,,
2024,BSky,103.419,110.125,63.8811,-6.706000000000003
2023,A10,97.7109,104.839,67.2946,-7.128100000000003
2016,WCC,101.455,108.626,65.4785,-7.1710000000000065
2019,MWC,100.431,107.275,66.407,-6.844000000000008
2017,MAC,100.034,107.242,69.8834,-7.207999999999998
2021,BW,97.0017,105.036,74.0597,-8.034300000000002
2024,SWAC,99.2748,107.085,64.8219,-7.810199999999995
2023,BSth,99.0866,106.489,68.0102,-7.4024
2017,CAA,102.85,110.009,70.2154,-7.159000000000006
2024,Sum,104.095,110.972,67.2826,-6.876999999999995
2025,OVC,102.186,109.473,70.3272,-7.286999999999992
2016,CAA,99.4084,106.407,64.421,-6.998599999999996
2016,BSky,106.328,113.545,68.4755,-7.216999999999999
2018,P12,98.7142,105.496,68.6367,-6.78179999999999
2021,BSky,92.212,100.749,69.5716,-8.536999999999992
2021,BSth,100.718,107.411,68.5098,-6.692999999999998
2015,CAA,98.8293,106.035,60.3756,-7.205699999999993
2015,CAA,98.005,105.241,67.72,-7.236000000000004
2023,ASun,105.305,112.072,68.5744,-6.766999999999996
2023,OVC,100.937,108.149,72.5476,-7.212000000000003
2019,MEAC,97.5242,105.922,69.1099,-8.397800000000004
2016,MAC,97.129,104.319,64.2789,-7.189999999999998
2021,Horz,102.543,108.832,67.9236,-6.288999999999987
2020,WAC,,,,
2023,MAAC,100.94,108.372,63.2234,-7.432000000000002
2023,Slnd,104.141,111.186,68.7575,-7.045000000000002
2019,CUSA,98.1104,105.316,67.4914,-7.205600000000004
2019,OVC,102.201,109.915,67.0143,-7.714000000000013
2017,CUSA,95.0844,102.628,67.9584,-7.543599999999998
2022,SB,96.3503,103.343,65.9915,-6.992699999999999
2018,BSth,99.5751,107.201,66.42,-7.625899999999987
2024,SWAC,97.0593,104.752,67.3967,-7.692700000000002
2016,MEAC,99.7519,106.561,71.2725,-6.809100000000001
2024,NEC,101.061,108.437,66.8138,-7.375999999999991
2021,BSth,98.0008,104.752,65.3282,-6.751199999999997
2021,CAA,102.073,109.036,69.3226,-6.963000000000008
2015,MEAC,96.0398,104.551,68.6346,-8.511200000000002
2019,ASun,98.6664,106.267,70.8234,-7.6006
2018,CAA,104.544,112.126,71.9462,-7.582000000000008
2024,Pat,99.6086,106.892,69.9393,-7.2834
2016,SB,99.9581,107.558,71.9689,-7.599900000000005
2016,Pat,99.4357,106.697,72.19,-7.261300000000006
2016,MEAC,105.927,112.612,67.6565,-6.684999999999988
2016,MWC,96.9243,104.515,69.439,-7.590699999999998
2016,WAC,103.021,110.386,66.2932,-7.364999999999995
2024,MWC,105.902,113.089,61.7838,-7.186999999999998
2022,Horz,103.047,110.949,66.1656,-7.902000000000001
2017,ASun,102.59,109.873,69.3064,-7.283000000000001
2017,NEC,100.04,107.701,66.9198,-7.660999999999987
2015,BSky,109.796,117.49,62.9425,-7.693999999999988
2019,CUSA,102.845,110.328,69.9961,-7.483000000000004
2019,SB,102.778,110.182,66.8624,-7.403999999999996
2015,Pat,99.6523,107.303,68.9217,-7.6507000000000005
2022,CAA,96.9267,105.053,64.301,-8.1263
2015,MAC,100.189,107.402,63.3042,-7.213000000000008
2018,CAA,102.21,109.935,65.8879,-7.7250000000000085
2015,MVC,93.1203,100.985,61.8744,-7.864699999999999
2020,MAAC,,,,
2020,SWAC,,,,
2025,CUSA,96.5736,104.104,68.3143,-7.5304
2015,MVC,98.3369,106.257,61.1807,-7.920100000000005
2015,Sum,102.292,110.277,73.1906,-7.984999999999999
2019,BW,96.2063,103.699,65.714,-7.492699999999999
2016,Ivy,99.7192,107.629,67.6921,-7.909800000000004
2020,SB,,,,
2019,CAA,105.503,112.871,68.9483,-7.367999999999995
2025,MVC,98.232,106.26,66.795,-8.028000000000006
2024,ASun,105.34,112.721,73.9803,-7.381
2019,BSky,107.436,115.078,69.8395,-7.641999999999996
2017,NEC,102.011,109.939,69.9754,-7.927999999999997
2025,MAAC,102.808,110.224,67.177,-7.415999999999997
2016,Pat,103.627,111.501,64.8215,-7.874000000000009
2016,Horz,100.336,108.117,67.2371,-7.781000000000006
2021,Ivy,95.2542,102.518,69.9965,-7.263800000000003
2019,BW,104.404,112.376,70.4313,-7.972000000000008
2022,MAAC,100.248,108.797,68.4918,-8.548999999999992
2022,BSky,96.0494,103.515,70.8753,-7.465599999999995
2018,CAA,103.158,111.015,69.0006,-7.856999999999999
2018,CAA,103.814,111.63,67.277,-7.8160000000000025
2018,MEAC,101.717,109.277,71.6117,-7.560000000000002
2018,MAC,103.512,111.558,67.0223,-8.046000000000006
2021,MAAC,99.7296,107.214,64.7964,-7.484399999999994
2020,MEAC,,,,
2020,WAC,,,,
2017,ASun,101.781,109.35,69.8609,-7.568999999999988
2016,MAAC,98.8077,106.051,67.93,-7.243300000000005
2024,MAC,102.999,110.744,66.803,-7.7450000000000045
2021,SB,98.9901,106.992,67.9173,-8.001900000000006
2019,SB,102.253,109.94,68.1325,-7.686999999999998
2022,MAAC,97.1472,105.777,68.1174,-8.629800000000003
2018,NEC,95.2299,102.685,69.2486,-7.455100000000002
2018,BSky,102.71,110.178,71.7063,-7.4680000000000035
2019,BSth,96.2975,106.491,66.9354,-10.1935
2015,BSky,102.315,110.352,65.6024,-8.037000000000006
2025,Ivy,101.206,108.879,65.4905,-7.673000000000002
2019,SC,106.573,114.164,73.5135,-7.591000000000008
2019,MAC,99.0027,106.614,69.066,-7.6113
2024,SWAC,98.5127,106.812,67.7851,-8.299300000000002
2022,OVC,100.158,107.888,69.2342,-7.730000000000004
2023,Ivy,99.3659,107.714,68.7968,-8.348100000000002
2021,BSky,101.769,110.729,65.5847,-8.959999999999994
2021,SB,97.9731,106.011,69.5598,-8.037899999999993
2015,CAA,101.24,109.204,65.0814,-7.963999999999999
2020,SC,,,,
2025,MAAC,98.6276,106.527,68.0444,-7.8994
2025,SC,99.2256,107.25,70.9975,-8.0244
2017,MAAC,101.254,109.393,68.9622,-8.138999999999996
2023,ASun,102.438,110.403,62.1799,-7.965000000000003
2021,MAAC,99.148,106.654,70.9002,-7.506
2025,Amer,104.52,112.278,64.7939,-7.75800000000001
2023,MAAC,98.912,106.993,65.0804,-8.080999999999989
2020,Pat,,,,
2020,AE,,,,
2025,MWC,100.848,108.52,70.4954,-7.671999999999997
2019,AE,104.301,112.154,69.6994,-7.852999999999994
2021,BW,100.98,109.859,72.061,-8.87899999999999
2022,ASun,101.367,109.359,70.7724,-7.99199999999999
2022,ASun,102.305,110.496,69.0794,-8.190999999999988
2022,BW,102.018,109.552,67.7671,-7.534000000000006
2020,MAAC,,,,
2018,ASun,98.8573,106.896,66.9084,-8.038700000000006
2019,A10,96.4897,104.334,65.0121,-7.844300000000004
2024,Sum,107.856,115.544,70.2852,-7.688000000000002
2025,PL,104.624,112.567,67.1691,-7.942999999999998
2015,MEAC,93.3072,101.358,62.5646,-8.05080000000001
2015,CUSA,95.8042,103.744,69.6104,-7.939800000000005
2019,NEC,105.136,113.251,67.9898,-8.115000000000009
2019,Horz,103.895,112.196,66.8988,-8.301000000000002
2024,ASun,104.023,111.836,72.6375,-7.813000000000002
2024,OVC,97.9282,105.804,64.5995,-7.875799999999998
2022,BSth,96.5045,104.943,64.0436,-8.438500000000005
2022,BSth,100.99,110.617,68.2008,-9.62700000000001
2018,OVC,99.2873,107.511,65.5099,-8.223699999999994
2018,OVC,108.692,116.831,69.1715,-8.13900000000001
2017,MVC,102.886,111.074,69.5144,-8.188000000000002
2023,Slnd,99.3531,107.165,70.5212,-7.8119000000000085
2019,Slnd,96.9654,104.65,68.1804,-7.684600000000003
2017,OVC,98.8755,107.001,68.1841,-8.125500000000002
2018,MAC,102.084,110.378,67.7289,-8.293999999999997
2022,SWAC,97.2022,105.667,67.7171,-8.464799999999997
2025,SB,106.388,114.627,68.8942,-8.23899999999999
2024,MAAC,103.373,111.242,67.2547,-7.869
2025,MAAC,104.678,112.735,70.1645,-8.057000000000002
2024,BSth,103.367,111.465,67.2013,-8.097999999999999
2021,CUSA,92.7969,101.103,67.749,-8.3061
2020,OVC,,,,
2016,SB,102.431,110.667,70.2715,-8.236000000000004
2019,SC,101.475,109.326,65.9854,-7.850999999999999
2022,MAC,103.857,111.71,67.6204,-7.852999999999994
2018,Pat,100.406,108.792,67.4842,-8.385999999999996
2019,Amer,97.9098,106.929,67.9209,-9.019199999999998
2015,MEAC,102.117,109.721,66.5475,-7.603999999999999
2019,NEC,98.0985,106.279,70.7067,-8.180499999999995
2024,ASun,101.118,109.208,65.4693,-8.090000000000003
2016,SB,95.5226,103.895,69.5614,-8.372399999999999
2015,SWAC,97.2697,105.666,67.1804,-8.396299999999997
2021,Horz,102.69,109.978,66.2508,-7.287999999999997
2019,CAA,104.733,112.799,63.1323,-8.066000000000003
2018,NEC,103.335,111.135,71.3779,-7.800000000000011
2015,WAC,106.561,114.792,63.7127,-8.230999999999995
2020,A10,,,,
2025,BSth,103.008,111.132,68.9487,-8.12400000000001
2023,Pat,95.5356,104.251,63.0481,-8.715400000000002
2015,MAAC,104.965,113.654,65.8118,-8.688999999999993
